,route_desc,stop_code,StationOrder,trip_km_fact,stop_name,stop_lat,stop_lon
14744,11158-2-#,2097,16,11.37,כרמים/זית,31.789563,35.147642
14745,11157-2-#,2097,16,11.559,כרמים/זית,31.789563,35.147642
14746,11158-1-#,2097,20,13.393,כרמים/זית,31.789563,35.147642
14747,12137-1-#,61289,24,15.871,אגן האיילות/היעל,31.865643,35.151746
14748,11135-1-#,61289,29,23.189,אגן האיילות/היעל,31.865643,35.151746
14749,10134-1-#,61289,29,18.646,אגן האיילות/היעל,31.865643,35.151746
14750,10324-2-0,60238,34,45.603,נתיבות המשפט ח,31.92613,35.041169
14751,47091-1-0,1686,27,18.627,הפלמ''ח/כובשי קטמון,31.767162,35.210205
14752,18013-2-#,1686,14,7.7,הפלמ''ח/כובשי קטמון,31.767162,35.210205
14753,12022-1-#,3678,31,18.228,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14754,12025-1-ך,3678,13,18.213,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14755,13045-1-#,3678,13,15.724,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14756,31077-2-0,3678,24,12.906,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14757,12025-1-#,3678,13,14.088,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14758,31077-2-1,3678,24,14.21,ארץ חפץ/חטיבת הראל,31.796723,35.222853
14759,15019-1-#,1526,14,15.717,הרב הרצוג/שח''ל,31.762081,35.200164
14760,15019-1-5,1526,4,10.498,הרב הרצוג/שח''ל,31.762081,35.200164
14761,15019-1-6,1526,4,11.397,הרב הרצוג/שח''ל,31.762081,35.200164
14762,15019-1-7,1526,12,14.741,הרב הרצוג/שח''ל,31.762081,35.200164
14763,13042-2-א,1526,15,11.531,הרב הרצוג/שח''ל,31.762081,35.200164
14764,15019-1-ד,1526,12,15.641,הרב הרצוג/שח''ל,31.762081,35.200164
14765,15019-1-א,1526,14,16.617,הרב הרצוג/שח''ל,31.762081,35.200164
14766,11517-1-0,1526,15,15.732,הרב הרצוג/שח''ל,31.762081,35.200164
14767,13042-2-ז,1526,15,10.927,הרב הרצוג/שח''ל,31.762081,35.200164
14768,10267-2-#,1526,51,33.16,הרב הרצוג/שח''ל,31.762081,35.200164
14769,18017-1-#,1526,21,16.407,הרב הרצוג/שח''ל,31.762081,35.200164
14770,13042-2-#,1526,15,21.26,הרב הרצוג/שח''ל,31.762081,35.200164
14771,39092-3-0,1526,31,12.991,הרב הרצוג/שח''ל,31.762081,35.200164
14772,13064-1-א,6011,28,14.141,הרא''ה/שדרות גולדה מאיר,31.818823,35.195277
14773,36086-2-#,6011,31,12.555,הרא''ה/שדרות גולדה מאיר,31.818823,35.195277
14774,12716-2-#,6011,38,16.485,הרא''ה/שדרות גולדה מאיר,31.818823,35.195277
14775,13064-1-#,6011,25,13.392,הרא''ה/שדרות גולדה מאיר,31.818823,35.195277
14776,12811-1-ר,6011,8,7.888,הרא''ה/שדרות גולדה מאיר,31.818823,35.195277
14777,16217-1-0,35007,1,41.365,עמק דותן/עמק יזרעאל,31.899122,35.017158
14778,10120-2-#,60925,18,23.003,הצור/דרך קדם,31.779092,35.313914
14779,10124-2-#,60925,18,27.448,הצור/דרך קדם,31.779092,35.313914
14780,11178-2-#,60925,25,26.413,הצור/דרך קדם,31.779092,35.313914
14781,11123-2-#,60925,18,27.534,הצור/דרך קדם,31.779092,35.313914
14782,13211-1-#,60925,28,27.13,הצור/דרך קדם,31.779092,35.313914
14783,10177-2-#,60925,25,26.037,הצור/דרך קדם,31.779092,35.313914
14784,18129-2-#,60925,18,37.257,הצור/דרך קדם,31.779092,35.313914
14785,10122-2-#,60925,18,31.621,הצור/דרך קדם,31.779092,35.313914
14786,13211-2-א,60925,33,36.876,הצור/דרך קדם,31.779092,35.313914
14787,13211-1-א,60925,28,36.091,הצור/דרך קדם,31.779092,35.313914
14788,11178-1-#,60925,9,26.075,הצור/דרך קדם,31.779092,35.313914
14789,13472-1-#,65272,13,24.577,פרג/אירוס,31.848154,35.276121
14790,11142-1-#,65272,14,21.356,פרג/אירוס,31.848154,35.276121
14791,18018-2-#,1765,26,11.794,דוד המלך/הס,31.776514,35.222306
14792,10105-1-1,1765,12,29.541,דוד המלך/הס,31.776514,35.222306
14793,10105-1-#,1765,12,26.687,דוד המלך/הס,31.776514,35.222306
14794,18013-1-#,1765,22,9.299,דוד המלך/הס,31.776514,35.222306
14795,12025-1-ך,1240,46,18.213,הרב אברהם רביץ/מזל טלה,31.836588,35.237781
14796,13045-2-#,1240,1,13.382,הרב אברהם רביץ/מזל טלה,31.836588,35.237781
14797,13045-1-#,1240,37,15.724,הרב אברהם רביץ/מזל טלה,31.836588,35.237781
14798,12025-2-ב,1240,1,16.265,הרב אברהם רביץ/מזל טלה,31.836588,35.237781
14799,12265-1-#,61427,24,37.736,החלמונית/הניסנית,31.650554,35.252535
14800,12374-1-#,61427,17,29.36,החלמונית/הניסנית,31.650554,35.252535
14801,12366-1-#,61427,14,39.909,החלמונית/הניסנית,31.650554,35.252535
14802,12265-2-#,61427,13,35.548,החלמונית/הניסנית,31.650554,35.252535
14803,12366-2-#,61427,13,39.274,החלמונית/הניסנית,31.650554,35.252535
14804,12374-2-#,61427,5,29.15,החלמונית/הניסנית,31.650554,35.252535
14805,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14806,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14807,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14808,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14809,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14810,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14811,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14812,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14813,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14814,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14815,13263-1-1,6054,1,19.405,מסוף סולטאן סולימאן,31.783275,35.231522
14816,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14817,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14818,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14819,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14820,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14821,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14822,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14823,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14824,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14825,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14826,13263-1-#,6054,1,16.723,מסוף סולטאן סולימאן,31.783275,35.231522
14827,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14828,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14829,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14830,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14831,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14832,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14833,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14834,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14835,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14836,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14837,12226-1-2,6054,1,5.961,מסוף סולטאן סולימאן,31.783275,35.231522
14838,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14839,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14840,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14841,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14842,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14843,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14844,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14845,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14846,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14847,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14848,10257-3-#,6054,1,3.178,מסוף סולטאן סולימאן,31.783275,35.231522
14849,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14850,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14851,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14852,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14853,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14854,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14855,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14856,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14857,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14858,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14859,12205-3-0,6054,1,8.139,מסוף סולטאן סולימאן,31.783275,35.231522
14860,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14861,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14862,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14863,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14864,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14865,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14866,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14867,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14868,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14869,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14870,12276-3-#,6054,1,4.836,מסוף סולטאן סולימאן,31.783275,35.231522
14871,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14872,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14873,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14874,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14875,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14876,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14877,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14878,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14879,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14880,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14881,11286-3-2,6054,1,4.529,מסוף סולטאן סולימאן,31.783275,35.231522
14882,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14883,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14884,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14885,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14886,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14887,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14888,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14889,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14890,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14891,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14892,11255-3-#,6054,1,3.483,מסוף סולטאן סולימאן,31.783275,35.231522
14893,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14894,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14895,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14896,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14897,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14898,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14899,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14900,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14901,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14902,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14903,11206-3-0,6054,1,6.378,מסוף סולטאן סולימאן,31.783275,35.231522
14904,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14905,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14906,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14907,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14908,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14909,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14910,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14911,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14912,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14913,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14914,11256-3-2,6054,1,3.29,מסוף סולטאן סולימאן,31.783275,35.231522
14915,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14916,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14917,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14918,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14919,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14920,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14921,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14922,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14923,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14924,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14925,14275-3-#,6054,1,3.591,מסוף סולטאן סולימאן,31.783275,35.231522
14926,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14927,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14928,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14929,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14930,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14931,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14932,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14933,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14934,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14935,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14936,14236-3-1,6054,1,3.345,מסוף סולטאן סולימאן,31.783275,35.231522
14937,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14938,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14939,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14940,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14941,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14942,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14943,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14944,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14945,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14946,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14947,12205-3-1,6054,23,7.142,מסוף סולטאן סולימאן,31.783275,35.231522
14948,49005-1-ד,6064,40,18.657,יצחק נסים/אביגור,31.72454,35.219677
14949,49005-1-#,6064,40,19.981,יצחק נסים/אביגור,31.72454,35.219677
14950,14506-2-0,6064,21,20.781,יצחק נסים/אביגור,31.72454,35.219677
14951,18074-2-0,6064,49,20.016,יצחק נסים/אביגור,31.72454,35.219677
14952,11793-2-0,6064,26,27.756,יצחק נסים/אביגור,31.72454,35.219677
14953,10107-2-#,6064,37,23.918,יצחק נסים/אביגור,31.72454,35.219677
14954,11232-1-#,526,9,13.801,דרך חברון/ינובסקי,31.755896,35.221758
14955,19012-1-#,526,23,22.335,דרך חברון/ינובסקי,31.755896,35.221758
14956,16239-2-#,526,12,25.661,דרך חברון/ינובסקי,31.755896,35.221758
14957,11376-1-#,570,6,30.183,צומת משה ברעם,31.746548,35.210358
14958,12022-2-#,570,51,18.342,צומת משה ברעם,31.746548,35.210358
14959,12374-1-#,570,6,29.36,צומת משה ברעם,31.746548,35.210358
14960,19012-2-#,570,37,22.488,צומת משה ברעם,31.746548,35.210358
14961,12192-1-0,3322,4,35.412,דב יוסף/הסיגלית,31.740029,35.195246
14962,15031-1-0,3322,28,23.586,דב יוסף/הסיגלית,31.740029,35.195246
14963,14506-2-0,3322,11,20.781,דב יוסף/הסיגלית,31.740029,35.195246
14964,13033-1-ו,3322,45,21.942,דב יוסף/הסיגלית,31.740029,35.195246
14965,13033-1-ה,3322,45,20.532,דב יוסף/הסיגלית,31.740029,35.195246
14966,11793-2-0,3322,5,27.756,דב יוסף/הסיגלית,31.740029,35.195246
